path,label,label_name,group,part,split
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4348.JPG,1,fine,fine_grained/dscn4348,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4349.JPG,1,fine,fine_grained/dscn4349,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4356.JPG,1,fine,fine_grained/dscn4356,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4401.JPG,1,fine,fine_grained/dscn4401,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4403.JPG,1,fine,fine_grained/dscn4403,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4406.JPG,1,fine,fine_grained/dscn4406,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4407.JPG,1,fine,fine_grained/dscn4407,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4408.JPG,1,fine,fine_grained/dscn4408,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4410.JPG,1,fine,fine_grained/dscn4410,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4415.JPG,1,fine,fine_grained/dscn4415,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4417.JPG,1,fine,fine_grained/dscn4417,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4423.JPG,1,fine,fine_grained/dscn4423,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4435.JPG,1,fine,fine_grained/dscn4435,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4442.JPG,1,fine,fine_grained/dscn4442,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4453.JPG,1,fine,fine_grained/dscn4453,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4454.JPG,1,fine,fine_grained/dscn4454,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4457.JPG,1,fine,fine_grained/dscn4457,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4458.JPG,1,fine,fine_grained/dscn4458,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4467.JPG,1,fine,fine_grained/dscn4467,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4478.JPG,1,fine,fine_grained/dscn4478,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4481.JPG,1,fine,fine_grained/dscn4481,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4483.JPG,1,fine,fine_grained/dscn4483,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4487.JPG,1,fine,fine_grained/dscn4487,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4495.JPG,1,fine,fine_grained/dscn4495,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4497.JPG,1,fine,fine_grained/dscn4497,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4702.JPG,1,fine,fine_grained/dscn4702,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4739.JPG,1,fine,fine_grained/dscn4739,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4743.JPG,1,fine,fine_grained/dscn4743,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4749.JPG,1,fine,fine_grained/dscn4749,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4750.JPG,1,fine,fine_grained/dscn4750,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4757.JPG,1,fine,fine_grained/dscn4757,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4763.JPG,1,fine,fine_grained/dscn4763,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4769.JPG,1,fine,fine_grained/dscn4769,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4774.JPG,1,fine,fine_grained/dscn4774,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4781.JPG,1,fine,fine_grained/dscn4781,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4785.JPG,1,fine,fine_grained/dscn4785,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6123.JPG,1,fine,fine_grained/dscn6123,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6133.JPG,1,fine,fine_grained/dscn6133,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6135.JPG,1,fine,fine_grained/dscn6135,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6166.JPG,1,fine,fine_grained/dscn6166,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6185.JPG,1,fine,fine_grained/dscn6185,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6192.JPG,1,fine,fine_grained/dscn6192,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6202.JPG,1,fine,fine_grained/dscn6202,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6207.JPG,1,fine,fine_grained/dscn6207,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6217.JPG,1,fine,fine_grained/dscn6217,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6269.JPG,1,fine,fine_grained/dscn6269,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6289.JPG,1,fine,fine_grained/dscn6289,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6292.JPG,1,fine,fine_grained/dscn6292,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN6293.JPG,1,fine,fine_grained/dscn6293,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8611.JPG,1,fine,fine_grained/dscn8611,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8641.JPG,1,fine,fine_grained/dscn8641,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8644.JPG,1,fine,fine_grained/dscn8644,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8645.JPG,1,fine,fine_grained/dscn8645,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8646.JPG,1,fine,fine_grained/dscn8646,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8647.JPG,1,fine,fine_grained/dscn8647,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8651.JPG,1,fine,fine_grained/dscn8651,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8652 (2).JPG,1,fine,fine_grained/dscn8652,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8652.JPG,1,fine,fine_grained/dscn8652,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8653.JPG,1,fine,fine_grained/dscn8653,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8654.JPG,1,fine,fine_grained/dscn8654,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8718.JPG,1,fine,fine_grained/dscn8718,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8752.JPG,1,fine,fine_grained/dscn8752,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8753.JPG,1,fine,fine_grained/dscn8753,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8758.JPG,1,fine,fine_grained/dscn8758,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8763.JPG,1,fine,fine_grained/dscn8763,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8765.JPG,1,fine,fine_grained/dscn8765,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8766.JPG,1,fine,fine_grained/dscn8766,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8767.JPG,1,fine,fine_grained/dscn8767,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8772.JPG,1,fine,fine_grained/dscn8772,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN8775.JPG,1,fine,fine_grained/dscn8775,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/-30.jpg,0,normal,run_of_mine/-30,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/-31.jpg,0,normal,run_of_mine/-31,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/-32.jpg,0,normal,run_of_mine/-32,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/1.jpg,0,normal,run_of_mine/1,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/10.jpg,0,normal,run_of_mine/10,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/100.JPG,0,normal,run_of_mine/100,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/100_.jpg,0,normal,run_of_mine/100,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/101.JPG,0,normal,run_of_mine/101,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/101_.jpg,0,normal,run_of_mine/101,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/102.JPG,0,normal,run_of_mine/102,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/103.JPG,0,normal,run_of_mine/103,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/104.JPG,0,normal,run_of_mine/104,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/105.JPG,0,normal,run_of_mine/105,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/107.JPG,0,normal,run_of_mine/107,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/108.JPG,0,normal,run_of_mine/108,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/109.JPG,0,normal,run_of_mine/109,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/11.jpg,0,normal,run_of_mine/11,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/110.JPG,0,normal,run_of_mine/110,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/111.JPG,0,normal,run_of_mine/111,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/112.JPG,0,normal,run_of_mine/112,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/113.JPG,0,normal,run_of_mine/113,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/114.JPG,0,normal,run_of_mine/114,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/115.JPG,0,normal,run_of_mine/115,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/116.JPG,0,normal,run_of_mine/116,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/117.JPG,0,normal,run_of_mine/117,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/118.JPG,0,normal,run_of_mine/118,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/119.JPG,0,normal,run_of_mine/119,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/12.jpg,0,normal,run_of_mine/12,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/120.JPG,0,normal,run_of_mine/120,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/120_.jpg,0,normal,run_of_mine/120,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/121.JPG,0,normal,run_of_mine/121,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/121_.jpg,0,normal,run_of_mine/121,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/122.JPG,0,normal,run_of_mine/122,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/122_.jpg,0,normal,run_of_mine/122,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/123.JPG,0,normal,run_of_mine/123,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/123_.jpg,0,normal,run_of_mine/123,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/124.JPG,0,normal,run_of_mine/124,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/124_.jpg,0,normal,run_of_mine/124,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/125.JPG,0,normal,run_of_mine/125,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/126.JPG,0,normal,run_of_mine/126,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/127.JPG,0,normal,run_of_mine/127,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/128.JPG,0,normal,run_of_mine/128,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/129.JPG,0,normal,run_of_mine/129,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/13.jpg,0,normal,run_of_mine/13,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/130.JPG,0,normal,run_of_mine/130,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/131.JPG,0,normal,run_of_mine/131,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/132.JPG,0,normal,run_of_mine/132,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/133.JPG,0,normal,run_of_mine/133,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/134.JPG,0,normal,run_of_mine/134,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/135.JPG,0,normal,run_of_mine/135,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/136.JPG,0,normal,run_of_mine/136,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/137.JPG,0,normal,run_of_mine/137,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/138.JPG,0,normal,run_of_mine/138,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/139.JPG,0,normal,run_of_mine/139,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/14.jpg,0,normal,run_of_mine/14,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/140.JPG,0,normal,run_of_mine/140,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/141.JPG,0,normal,run_of_mine/141,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/142.JPG,0,normal,run_of_mine/142,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/143.JPG,0,normal,run_of_mine/143,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/144.JPG,0,normal,run_of_mine/144,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/145.JPG,0,normal,run_of_mine/145,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/146.JPG,0,normal,run_of_mine/146,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/147.JPG,0,normal,run_of_mine/147,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/148.JPG,0,normal,run_of_mine/148,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/149.JPG,0,normal,run_of_mine/149,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/15.jpg,0,normal,run_of_mine/15,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/150.JPG,0,normal,run_of_mine/150,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/151.JPG,0,normal,run_of_mine/151,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/152.JPG,0,normal,run_of_mine/152,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/153.JPG,0,normal,run_of_mine/153,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/154.JPG,0,normal,run_of_mine/154,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/155.JPG,0,normal,run_of_mine/155,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/156.JPG,0,normal,run_of_mine/156,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/157.JPG,0,normal,run_of_mine/157,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/158.JPG,0,normal,run_of_mine/158,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/159.JPG,0,normal,run_of_mine/159,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/16.jpg,0,normal,run_of_mine/16,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/160.JPG,0,normal,run_of_mine/160,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/161.JPG,0,normal,run_of_mine/161,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/162.JPG,0,normal,run_of_mine/162,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/163.JPG,0,normal,run_of_mine/163,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/164.JPG,0,normal,run_of_mine/164,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/165.JPG,0,normal,run_of_mine/165,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/166.JPG,0,normal,run_of_mine/166,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/167.JPG,0,normal,run_of_mine/167,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/168.JPG,0,normal,run_of_mine/168,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/169.JPG,0,normal,run_of_mine/169,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/17.jpg,0,normal,run_of_mine/17,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/170.JPG,0,normal,run_of_mine/170,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/171.JPG,0,normal,run_of_mine/171,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/172.JPG,0,normal,run_of_mine/172,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/173.JPG,0,normal,run_of_mine/173,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/174.JPG,0,normal,run_of_mine/174,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/run_of_mine/175.JPG,0,normal,run_of_mine/175,ore_photos_by_grade_part2,trainval
